ID,p1,p2,class,commit_url,method,file,fix hash,fix addr,bug hash,bug addr,UTC of buggy commit
117,ConnectBot,ConnectBot,android.database.sqlite.SQLiteDatabase,https://github.com/connectbot/connectbot/commit/ef8ab06c345ee3cf82a41034b4eda669b5d9ce6e,onStop() not overriden,PubkeyListActivity.java,f1a2abc8516ce05ab94af5f797d3802ae8e3dc742a03e501f49dcb9e75c0fc0d,https://raw.githubusercontent.com/connectbot/connectbot/ef8ab06c345ee3cf82a41034b4eda669b5d9ce6e/src/org/connectbot/PubkeyListActivity.java,a00bad9dacdaac80f4829e7931b0d19143406a5efe58094c37cf7fcc6e3fe9ee,https://raw.githubusercontent.com/connectbot/connectbot/2dfa7ae033d953efb670bcc0d51e50603cf1b49a/src/org/connectbot/PubkeyListActivity.java,2008-11-01T07:19:30Z
118,ConnectBot,ConnectBot,android.database.sqlite.SQLiteDatabase,https://github.com/connectbot/connectbot/commit/cb8a0cf9827bcec452fd49023a2a940bdd334f62,onStop(),HostListActivity.java,4732f19ec91fc2136e9d363f17e9d17fe130838f39d84f56a1f0e7c1c532e6e5,https://raw.githubusercontent.com/connectbot/connectbot/cb8a0cf9827bcec452fd49023a2a940bdd334f62/src/org/connectbot/HostListActivity.java,3497da2521943f18c957c9bbd51154cb783f9e1598e4f517ac9bb098c13c3134,https://raw.githubusercontent.com/connectbot/connectbot/2cecc0403f922721d6c19505b342935e9a29de14/src/org/connectbot/HostListActivity.java,2008-10-26T03:30:23Z
119,ConnectBot,ConnectBot,android.os.PowerManager.WakeLock,https://github.com/connectbot/connectbot/commit/f5d392e3a334d230fb782a1faff37bda8153750f,onPause(),ConsoleActivity.java,0150cdab34d6cc4341717e01e9455099a54a8966eecc7fbdc2b47ec8ecfff1db,https://raw.githubusercontent.com/connectbot/connectbot/f5d392e3a334d230fb782a1faff37bda8153750f/src/org/connectbot/ConsoleActivity.java,4eb3bb1e6757ac9a92f7f0e28418f8a8fcd356cfedf28ab936a29a76ddcf3bcf,https://raw.githubusercontent.com/connectbot/connectbot/76c4f80e47f21bffe4d467ea80de0284e1a9f156/src/org/connectbot/ConsoleActivity.java,2010-05-04T13:12:57Z
120,r3gis3r,CSipSimple,android.database.Cursor,https://github.com/r3gis3r/CSipSimple/commit/920c6c95d90f8e1132130a2f579b5073dfb2e8dc,updateRegistrations() @line 163,PresenceManager.java,7886fb340ef8e6a73ff6c4e55b64c217671e6a82a1f7f903dd5460ee05f31e39,https://raw.githubusercontent.com/r3gis3r/CSipSimple/920c6c95d90f8e1132130a2f579b5073dfb2e8dc/src/com/csipsimple/service/PresenceManager.java,db96a36b3510f57ff93577739d0667959fea6e1044d5c020b617343674c35db5,https://raw.githubusercontent.com/r3gis3r/CSipSimple/d50021f1644d14b9e3ce40e019761036e63a33e8/src/com/csipsimple/service/PresenceManager.java,2010-05-04T13:12:57Z
121,r3gis3r,CSipSimple,android.database.Cursor,https://github.com/r3gis3r/CSipSimple/commit/31838a61d9b9ef98c611e7850bff369e42659719,getPhoneNumbers() @line 123,ContactsUtils5.java,ce46602c8fc3349e60039eabdfd0380a552f9361630eb575fe66a5784751b7cf,https://raw.githubusercontent.com/r3gis3r/CSipSimple/31838a61d9b9ef98c611e7850bff369e42659719/src/com/csipsimple/utils/contacts/ContactsUtils5.java,7b6252f0f185dff8a09a017ee99098008e216fbd1cebf51e35deadbc79f19d0c,https://raw.githubusercontent.com/r3gis3r/CSipSimple/0a2a1f1d377cb7b34f09077097a90bdb083ebf3d/src/com/csipsimple/utils/contacts/ContactsUtils5.java,2010-05-04T13:12:57Z
122,r3gis3r,CSipSimple,android.database.sqlite.SQLiteDatabase,https://github.com/r3gis3r/CSipSimple/commit/d7094a53a2989cff9ea7484d8d68d029fe805fef,onDestroy(),SipService.java,0348d53fb0745a06f7ca08466ea0088eb93cba97be6d36292a7a0a30b93480e2,https://raw.githubusercontent.com/r3gis3r/CSipSimple/d7094a53a2989cff9ea7484d8d68d029fe805fef/src/com/csipsimple/service/SipService.java,602a5a78750c5730acdbb1d909febc23f1220503ccf7720927fc617913fb3f7b,https://raw.githubusercontent.com/r3gis3r/CSipSimple/1baa62c1a7a36ec30ad9a38bc760240442c999be/src/com/csipsimple/service/SipService.java,2010-05-04T13:12:57Z
123,r3gis3r,CSipSimple,android.os.PowerManager.WakeLock,https://github.com/r3gis3r/CSipSimple/commit/475ff206ee9319c46ccfed0b5eca6820bf98db7f,on_incoming_call(),UAStateReceiver.java,0d15c680664b94a0a0c3a2d7429724cd20d2788da31f413f1ce967591729e365,https://raw.githubusercontent.com/r3gis3r/CSipSimple/475ff206ee9319c46ccfed0b5eca6820bf98db7f/src/com/csipsimple/pjsip/UAStateReceiver.java,532672bdf3796281081afca60330205ce25526f0c4d91e54c382abcbce48a9f5,https://raw.githubusercontent.com/r3gis3r/CSipSimple/eac20442bbde3b03652cd958202baef34aee5d2e/src/com/csipsimple/pjsip/UAStateReceiver.java,2010-05-04T13:12:57Z
124,r3gis3r,CSipSimple,android.os.PowerManager.WakeLock,https://github.com/r3gis3r/CSipSimple/commit/da248d11320db54727be9e6021aad249234ffa8d,onChanged() @line 597,SipService.java,7a95c32f666c4056057a4c2fc00263340e2bf60f6efdd3d677b033b9e2a7fdbe,https://raw.githubusercontent.com/r3gis3r/CSipSimple/da248d11320db54727be9e6021aad249234ffa8d/src/com/csipsimple/service/SipService.java,0a383c3fb1c296a6dd360f456833f81e13ba6d35c13059a0a1a87c08a8412710,https://raw.githubusercontent.com/r3gis3r/CSipSimple/bf79346fcb96018771ece931f89e266ba06e7133/src/com/csipsimple/service/SipService.java,2010-05-04T13:12:57Z
125,r3gis3r,CSipSimple,android.os.PowerManager.WakeLock,https://github.com/r3gis3r/CSipSimple/commit/686620ba55f584c16388f4c1052a336ee6896bcb,realRun() @line 803,SipService.java,27326ea702c6ad4668d9cd77437373e043d46bad4a98f44b2f9aea80cc30737c,https://raw.githubusercontent.com/r3gis3r/CSipSimple/686620ba55f584c16388f4c1052a336ee6896bcb/src/com/csipsimple/service/SipService.java,8ee4229ff315c289c49b97d82eb14bc8b1d10d80106172562a038d637e4dcfce,https://raw.githubusercontent.com/r3gis3r/CSipSimple/88d62bc9510809ab6d9750b0a0b761ef08c85948/src/com/csipsimple/service/SipService.java,2010-05-04T13:12:57Z
126,r3gis3r,CSipSimple,java.io.BufferedReader,https://github.com/r3gis3r/CSipSimple/commit/4a404a45fdf5d96b4feef4a1b3d4b857b2f940ec,dumpRoutes() @line 145,DynamicReceiver4.java,1fe31585a559a4127891e9b377dba860ae65ed9b38dde4629063bbef92a83e28,https://raw.githubusercontent.com/r3gis3r/CSipSimple/4a404a45fdf5d96b4feef4a1b3d4b857b2f940ec/src/com/csipsimple/service/receiver/DynamicReceiver4.java,dda285ca397fbfc7644feec6e641b4f8057e3a46770572dfede291008ecd4853,https://raw.githubusercontent.com/r3gis3r/CSipSimple/a94f7336d0058aa0ba6131e9d07897e7c510ac53/src/com/csipsimple/service/receiver/DynamicReceiver4.java,2010-05-04T13:12:57Z
127,,CycleStreets,java.io.FileInputStream,https://github.com/cyclestreets/android/commit/68598b254dcfd89c03316bc41d58fc422157d912,fetch() @line 79,ApiCallCache.java,6c328045acab5a59012625fb4d463e9f8a71af2acc40c6f69c4a1ee06c08d7a7,https://raw.githubusercontent.com/cyclestreets/android/68598b254dcfd89c03316bc41d58fc422157d912/src/net/cyclestreets/api/ApiCallCache.java,5262a720a87bdf99e8e5ca9cfe80080848dd2bc1abf8495ecb89295154c1a2b3,https://raw.githubusercontent.com/cyclestreets/android/1c9a3064f423d7be6b31f21b9d09bf85bb4bec7a/src/net/cyclestreets/api/ApiCallCache.java,2012-12-13T18:42:07Z
128,geometer,FBReaderJ,android.database.Cursor,https://github.com/geometer/FBReaderJ/commit/ad6d60ad25f9eecc929a47cad76b42c8ef6b991a,loadAuthors(),SQLiteBooksDatabase.java,a78af2af084ac656261bbe48a33ff7600281d3051ab03d504aaf63e639856a84,https://raw.githubusercontent.com/geometer/FBReaderJ/ad6d60ad25f9eecc929a47cad76b42c8ef6b991a/src/org/geometerplus/android/fbreader/SQLiteBooksDatabase.java,9e633bac85e3226dca44308602d3d149ba946f927972d184f06794f7e5732c4c,https://raw.githubusercontent.com/geometer/FBReaderJ/aac0fc50d1d092310d7bc34b01dcececc8ccca39/src/org/geometerplus/android/fbreader/SQLiteBooksDatabase.java,2011-01-14T18:55:45Z
129,geometer,FBReaderJ,android.database.Cursor,https://github.com/geometer/FBReaderJ/commit/ad6d60ad25f9eecc929a47cad76b42c8ef6b991a,loadTags(),SQLiteBooksDatabase.java,a78af2af084ac656261bbe48a33ff7600281d3051ab03d504aaf63e639856a84,https://raw.githubusercontent.com/geometer/FBReaderJ/ad6d60ad25f9eecc929a47cad76b42c8ef6b991a/src/org/geometerplus/android/fbreader/SQLiteBooksDatabase.java,9e633bac85e3226dca44308602d3d149ba946f927972d184f06794f7e5732c4c,https://raw.githubusercontent.com/geometer/FBReaderJ/aac0fc50d1d092310d7bc34b01dcececc8ccca39/src/org/geometerplus/android/fbreader/SQLiteBooksDatabase.java,2011-01-14T18:55:45Z
130,geometer,FBReaderJ,android.database.Cursor,https://github.com/geometer/FBReaderJ/commit/1522ee1606bc5d866ca399ca8ccd817c92299a08,getLinkExtras(),SQLiteNetworkDatabase.java,f7930cbdde0b446d19e2d7ec221b370efe4661bc2b745299e09f311374c5cea1,https://raw.githubusercontent.com/geometer/FBReaderJ/1522ee1606bc5d866ca399ca8ccd817c92299a08/src/org/geometerplus/android/fbreader/network/SQLiteNetworkDatabase.java,4fdbcc2d610faffb2c36166d8e5d6cd28d5c2adb2bea65f1a64e7e263299069b,https://raw.githubusercontent.com/geometer/FBReaderJ/528814aa75ca6a25ff3cd7278fb0a6a9ffe7fb5c/src/org/geometerplus/android/fbreader/network/SQLiteNetworkDatabase.java,2011-06-26T18:31:57Z
131,geometer,FBReaderJ,android.database.sqlite.SQLiteDatabase,https://github.com/geometer/FBReaderJ/commit/7907a9a13bfe878787212693a0d44955043b3573,onDestroy(),LibraryService.java,936136bba006a91f32aa945e8aa2673cbc3eea4987dc98b75fc062d7ba8d830a,https://raw.githubusercontent.com/geometer/FBReaderJ/7907a9a13bfe878787212693a0d44955043b3573/src/org/geometerplus/android/fbreader/libraryService/LibraryService.java,32a3eeefadd5d768e3aa4cff31dddc0a2ff7d07ff75ed385dca8d6fb815010d1,https://raw.githubusercontent.com/geometer/FBReaderJ/39b312b0f2d9c45efafe059d910b31e253815f03/src/org/geometerplus/android/fbreader/libraryService/LibraryService.java,2014-04-12T16:19:53Z
132,geometer,FBReaderJ,java.io.FileOutputStream,https://github.com/geometer/FBReaderJ/commit/ae9386682bf470b56faced3a9867ef54287cceee,saveCover(),BookCollection.java,1fa69f6ab6caf8ac14b0b41abd75fdf103d3ccb85949e5ee4ebed33386d16d7b,https://raw.githubusercontent.com/geometer/FBReaderJ/ae9386682bf470b56faced3a9867ef54287cceee/src/org/geometerplus/fbreader/book/BookCollection.java,a5afd8eb00da7e8a8b8c5fb52fb5e2c3b5a9e45e6c48d276877367e0f6a582fb,https://raw.githubusercontent.com/geometer/FBReaderJ/c3d00e2dd88233b9aaf7da0acd2cd68c48e983f2/src/org/geometerplus/fbreader/book/BookCollection.java,2013-07-27T16:26:38Z
133,geometer,FBReaderJ,java.io.InputStream,https://github.com/geometer/FBReaderJ/commit/c12c46fa776e99300ef510f9c1eec483f30acda7,inputStream() @line 120,ZLFileImage.java,4962c9eafa3eea6067dbdd00793b1fb0c2b2dd9dcea28b961733898935a0395c,https://raw.githubusercontent.com/geometer/FBReaderJ/c12c46fa776e99300ef510f9c1eec483f30acda7/src/org/geometerplus/zlibrary/core/image/ZLFileImage.java,1ac492fd842abf803fa488793cc7776b590fa5602b5e33ff55ece9c1165798a3,https://raw.githubusercontent.com/geometer/FBReaderJ/0466e8d1a6897979de603ebd9c0a470cc909566c/src/org/geometerplus/zlibrary/core/image/ZLFileImage.java,2015-01-26T21:54:17Z
134,geometer,FBReaderJ,java.io.InputStream,https://github.com/geometer/FBReaderJ/commit/bd71234ed44447718783177e0889d4bc52c29215,decodeWithOptions(),InputStreamImageData.java,24dca501b75855c609fe88f0cd1467986b2aac62588dd2dc550a50282106b6a5,https://raw.githubusercontent.com/geometer/FBReaderJ/bd71234ed44447718783177e0889d4bc52c29215/src/org/geometerplus/zlibrary/ui/android/image/InputStreamImageData.java,4fb5bb11f637630c4d83d00352b3f0b0f6a124983b7d5233118f096521854553,https://raw.githubusercontent.com/geometer/FBReaderJ/536aa6fafa5403fde99676392aa6f395be500ece/src/org/geometerplus/zlibrary/ui/android/image/InputStreamImageData.java,2011-04-11T21:41:38Z
135,geometer,FBReaderJ,java.io.InputStreamReader,https://github.com/geometer/FBReaderJ/commit/b671e0978ac71e0ecc8f6c772ac65ac2c76bfad0,doIt(),ZLOwnXMLParser.java,804143e3abcb68eea31f7f8c0b9266579cd4e2e1ff6e11c172e1b8a90575a590,https://raw.githubusercontent.com/geometer/FBReaderJ/b671e0978ac71e0ecc8f6c772ac65ac2c76bfad0/src/org/zlibrary/core/xml/own/ZLOwnXMLParser.java,e05a9635b317026002a296b0cf547e5699c7ea8bf90497e087f02f2ecfeaedcf,https://raw.githubusercontent.com/geometer/FBReaderJ/59187733c96229ea7b1455e5b347228a0560f19f/src/org/zlibrary/core/xml/own/ZLOwnXMLParser.java,2008-02-24T13:18:51Z
136,google,google-authenticator,android.database.Cursor,https://github.com/google/google-authenticator/commit/89a1b41e2ba7e80ef3df0056b2e83408608f6ad3,nameExists(),AccountDb.java,29e542f67e29d55eeb98a644d526bb9932c010e281076491c235f26dd6f06782,https://raw.githubusercontent.com/google/google-authenticator/89a1b41e2ba7e80ef3df0056b2e83408608f6ad3/mobile/android/src/com/google/android/apps/authenticator/AccountDb.java,f0118e54f572cd8fc499961b99e273a0b4f85ec487b5189cf36c096686ebf00d,https://raw.githubusercontent.com/google/google-authenticator/f7dee7574d30fb7f948acdc1ccc9fe2e0fcdc432/mobile/android/src/com/google/android/apps/authenticator/AccountDb.java,2008-02-24T13:18:51Z
137,google,google-authenticator,android.database.Cursor,https://github.com/google/google-authenticator/commit/89a1b41e2ba7e80ef3df0056b2e83408608f6ad3,getSecret(),AccountDb.java,29e542f67e29d55eeb98a644d526bb9932c010e281076491c235f26dd6f06782,https://raw.githubusercontent.com/google/google-authenticator/89a1b41e2ba7e80ef3df0056b2e83408608f6ad3/mobile/android/src/com/google/android/apps/authenticator/AccountDb.java,f0118e54f572cd8fc499961b99e273a0b4f85ec487b5189cf36c096686ebf00d,https://raw.githubusercontent.com/google/google-authenticator/f7dee7574d30fb7f948acdc1ccc9fe2e0fcdc432/mobile/android/src/com/google/android/apps/authenticator/AccountDb.java,2008-02-24T13:18:51Z
138,google,google-authenticator,android.database.Cursor,https://github.com/google/google-authenticator/commit/89a1b41e2ba7e80ef3df0056b2e83408608f6ad3,getCounter(),AccountDb.java,29e542f67e29d55eeb98a644d526bb9932c010e281076491c235f26dd6f06782,https://raw.githubusercontent.com/google/google-authenticator/89a1b41e2ba7e80ef3df0056b2e83408608f6ad3/mobile/android/src/com/google/android/apps/authenticator/AccountDb.java,f0118e54f572cd8fc499961b99e273a0b4f85ec487b5189cf36c096686ebf00d,https://raw.githubusercontent.com/google/google-authenticator/f7dee7574d30fb7f948acdc1ccc9fe2e0fcdc432/mobile/android/src/com/google/android/apps/authenticator/AccountDb.java,2008-02-24T13:18:51Z
139,google,google-authenticator,android.database.Cursor,https://github.com/google/google-authenticator/commit/89a1b41e2ba7e80ef3df0056b2e83408608f6ad3,getType(),AccountDb.java,29e542f67e29d55eeb98a644d526bb9932c010e281076491c235f26dd6f06782,https://raw.githubusercontent.com/google/google-authenticator/89a1b41e2ba7e80ef3df0056b2e83408608f6ad3/mobile/android/src/com/google/android/apps/authenticator/AccountDb.java,f0118e54f572cd8fc499961b99e273a0b4f85ec487b5189cf36c096686ebf00d,https://raw.githubusercontent.com/google/google-authenticator/f7dee7574d30fb7f948acdc1ccc9fe2e0fcdc432/mobile/android/src/com/google/android/apps/authenticator/AccountDb.java,2008-02-24T13:18:51Z
140,google,google-authenticator,android.database.Cursor,https://github.com/google/google-authenticator/commit/89a1b41e2ba7e80ef3df0056b2e83408608f6ad3,refreshUserList(),AuthenticatorActivity.java,e7155db1d522cad280528116f5f99d6f6f1eb2112e42197e0bdb8840c515874f,https://raw.githubusercontent.com/google/google-authenticator/89a1b41e2ba7e80ef3df0056b2e83408608f6ad3/mobile/android/src/com/google/android/apps/authenticator/AuthenticatorActivity.java,64b7f2caec5e214202157eb5d136914e7d7b385dc6b03822117a5057d98b01f9,https://raw.githubusercontent.com/google/google-authenticator/f7dee7574d30fb7f948acdc1ccc9fe2e0fcdc432/mobile/android/src/com/google/android/apps/authenticator/AuthenticatorActivity.java,2008-02-24T13:18:51Z
141,manmal,hn-android,java.io.ObjectInputStream,https://github.com/manmal/hn-android/commit/5d9f87fde321804475b91510de20ecf091c2f049,getLastHNFeed(),FileUtil.java,756cc4c66f0b5c0461554ddce3a5abe2f36d643f23270104852e86759a178699,https://raw.githubusercontent.com/manmal/hn-android/5d9f87fde321804475b91510de20ecf091c2f049/src/com/manuelmaly/hn/util/FileUtil.java,07b09df8f2add3028ac8461444d72cc902cd922edd7de1bd6201365e1c529aba,https://raw.githubusercontent.com/manmal/hn-android/3491bef7d139fa25669936c87dacbd1fc9c345f8/src/com/manuelmaly/hn/util/FileUtil.java,2013-01-18T20:30:14Z
142,manmal,hn-android,java.io.ObjectInputStream,https://github.com/manmal/hn-android/commit/5d9f87fde321804475b91510de20ecf091c2f049,getLastHNPostComments(),FileUtil.java,756cc4c66f0b5c0461554ddce3a5abe2f36d643f23270104852e86759a178699,https://raw.githubusercontent.com/manmal/hn-android/5d9f87fde321804475b91510de20ecf091c2f049/src/com/manuelmaly/hn/util/FileUtil.java,07b09df8f2add3028ac8461444d72cc902cd922edd7de1bd6201365e1c529aba,https://raw.githubusercontent.com/manmal/hn-android/3491bef7d139fa25669936c87dacbd1fc9c345f8/src/com/manuelmaly/hn/util/FileUtil.java,2013-01-18T20:30:14Z
143,manmal,hn-android,java.io.ObjectOutputStream,https://github.com/manmal/hn-android/commit/5d9f87fde321804475b91510de20ecf091c2f049,setLastHNFeed(),FileUtil.java,756cc4c66f0b5c0461554ddce3a5abe2f36d643f23270104852e86759a178699,https://raw.githubusercontent.com/manmal/hn-android/5d9f87fde321804475b91510de20ecf091c2f049/src/com/manuelmaly/hn/util/FileUtil.java,07b09df8f2add3028ac8461444d72cc902cd922edd7de1bd6201365e1c529aba,https://raw.githubusercontent.com/manmal/hn-android/3491bef7d139fa25669936c87dacbd1fc9c345f8/src/com/manuelmaly/hn/util/FileUtil.java,2013-01-18T20:30:14Z
144,manmal,hn-android,java.io.ObjectOutputStream,https://github.com/manmal/hn-android/commit/5d9f87fde321804475b91510de20ecf091c2f049,setLastHNPostComments(),FileUtil.java,756cc4c66f0b5c0461554ddce3a5abe2f36d643f23270104852e86759a178699,https://raw.githubusercontent.com/manmal/hn-android/5d9f87fde321804475b91510de20ecf091c2f049/src/com/manuelmaly/hn/util/FileUtil.java,07b09df8f2add3028ac8461444d72cc902cd922edd7de1bd6201365e1c529aba,https://raw.githubusercontent.com/manmal/hn-android/3491bef7d139fa25669936c87dacbd1fc9c345f8/src/com/manuelmaly/hn/util/FileUtil.java,2013-01-18T20:30:14Z
145,irccloud,android,android.media.MediaPlayer,https://github.com/irccloud/android/commit/d7a441e3a675cac30cffdfdfa94e5a6dd486b169,surfaceDestroyed(),ImageViewerActivity.java,8068cc6dab78755d04ea834c1977921ff6e4fec483a802f51c964b92400f5aca,https://raw.githubusercontent.com/irccloud/android/d7a441e3a675cac30cffdfdfa94e5a6dd486b169/src/com/irccloud/android/activity/ImageViewerActivity.java,80bbbc5d0117959287e631c7a1af39a3e073cd7a84475812387468d4349e1277,https://raw.githubusercontent.com/irccloud/android/a4f427982f20ca7be08fddc7a0cfe975c3a89699/src/com/irccloud/android/activity/ImageViewerActivity.java,2015-07-07T19:31:29Z
146,irccloud,android,android.media.MediaPlayer,https://github.com/irccloud/android/commit/0cd91bc5ca350671bcf6ae84d634d097a3602d8c,"onPause() not overidden, surfaceDestroyed()",ImageViewerActivity.java,a9da661ecfe77032b00b25950c5607702d18d1fb1f166adb71a63b383cefe463,https://raw.githubusercontent.com/irccloud/android/0cd91bc5ca350671bcf6ae84d634d097a3602d8c/src/com/irccloud/android/activity/ImageViewerActivity.java,8068cc6dab78755d04ea834c1977921ff6e4fec483a802f51c964b92400f5aca,https://raw.githubusercontent.com/irccloud/android/d7a441e3a675cac30cffdfdfa94e5a6dd486b169/src/com/irccloud/android/activity/ImageViewerActivity.java,2015-07-07T20:09:15Z
147,irccloud,android,android.net.wifi.WifiManager.WifiLock,https://github.com/irccloud/android/commit/35e0a587e3e9ed376b36355dfbccdeed049aae85,removeHandler @line 1690,NetworkConnection.java,911c4f4ac028558cd097bf4c729f6cee5b2023a352d65fb2dd68b799037bc10b,https://raw.githubusercontent.com/irccloud/android/35e0a587e3e9ed376b36355dfbccdeed049aae85/src/com/irccloud/android/NetworkConnection.java,84d0a3e13cda91a5e66f195853d581978ffde1ef0c2190ac8abca28c315ca4bd,https://raw.githubusercontent.com/irccloud/android/1ab8ba96f6569dedb0c0cad969f5e75edb96a001/src/com/irccloud/android/NetworkConnection.java,2013-11-07T16:47:07Z
148,irccloud,android,android.net.wifi.WifiManager.WifiLock,https://github.com/irccloud/android/commit/113555e9ae7a2f4b8ec83b4d2e17729266c9c8d4,disconnect(),NetworkConnection.java,ab602d85a2a19bd1ceae9162c3e95e9da3601d4eaafa87600c9a425cc42f5a69,https://raw.githubusercontent.com/irccloud/android/113555e9ae7a2f4b8ec83b4d2e17729266c9c8d4/src/com/irccloud/android/NetworkConnection.java,90dc0bd2d63d547af01e70c0ae9d6ec06bc0259da951117d5c0606b5d7c555c2,https://raw.githubusercontent.com/irccloud/android/7d21b09aaaadda242c37bce00453fabecc1b3525/src/com/irccloud/android/NetworkConnection.java,2013-11-07T16:47:07Z
149,irccloud,android,java.net.Socket,https://github.com/irccloud/android/commit/827b5e1b2b19865caf1d5c955b692795a4f22aa9,run(),GingerbreadImageProxy.java,402e36ea3ec836bae45c7b74af843eed336382ae8049328225c265379062cb93,https://raw.githubusercontent.com/irccloud/android/827b5e1b2b19865caf1d5c955b692795a4f22aa9/src/com/irccloud/android/GingerbreadImageProxy.java,4614898d5d99125c8239828f7a9238bc07fd0beb2ea27a057acbbb16bb5b3a80,https://raw.githubusercontent.com/irccloud/android/b8eddb57468125854ababac393d0331085376067/src/com/irccloud/android/GingerbreadImageProxy.java,2015-06-11T22:44:23Z
150,k9mail,k-9,android.database.sqlite.SQLiteDatabase,https://github.com/k9mail/k-9/commit/b603d899dbbbc27168a3a7287d46aaaec7517aae,loadValues(),Storage.java,a39e76890b8a3801a01b00bfb99e31aa559543ead156f1ccc537595fa94cc461,https://raw.githubusercontent.com/k9mail/k-9/b603d899dbbbc27168a3a7287d46aaaec7517aae/src/com/android/email/preferences/Storage.java,44c27ce12b8a1874d96e555f543c78593ee5f89b26b0d2875d40cd1e9fa0dbd9,https://raw.githubusercontent.com/k9mail/k-9/03dd89b3f906064ab708a9965493f2c65c742392/src/com/android/email/preferences/Storage.java,2009-05-02T00:37:22Z
151,k9mail,k-9,android.database.sqlite.SQLiteDatabase,https://github.com/k9mail/k-9/commit/b603d899dbbbc27168a3a7287d46aaaec7517aae,doInTransaction(),Storage.java,a39e76890b8a3801a01b00bfb99e31aa559543ead156f1ccc537595fa94cc461,https://raw.githubusercontent.com/k9mail/k-9/b603d899dbbbc27168a3a7287d46aaaec7517aae/src/com/android/email/preferences/Storage.java,44c27ce12b8a1874d96e555f543c78593ee5f89b26b0d2875d40cd1e9fa0dbd9,https://raw.githubusercontent.com/k9mail/k-9/03dd89b3f906064ab708a9965493f2c65c742392/src/com/android/email/preferences/Storage.java,2009-05-02T00:37:22Z
152,k9mail,k-9,android.os.ParcelFileDescriptor,https://github.com/k9mail/k-9/commit/58efee8be21f2c21b1cf2db34e15cf9d163fcbed,executeApi() @line 222,OpenPgpApi.java,cadb434263312000df706162fff6727f8f15ebd48381e8cec49fa78e1f190043,https://raw.githubusercontent.com/k9mail/k-9/58efee8be21f2c21b1cf2db34e15cf9d163fcbed/plugins/openpgp-api-library/src/org/openintents/openpgp/util/OpenPgpApi.java,78e6b1fbf29c12ce76200d43923af13b8358df9eb1dae84a8429dbedd91968a7,https://raw.githubusercontent.com/k9mail/k-9/71a8ffc2b55e5375368ec2509197437f8c052c6e/plugins/openpgp-api-library/src/org/openintents/openpgp/util/OpenPgpApi.java,2014-04-25T22:03:27Z
153,k9mail,k-9,android.os.PowerManager.WakeLock,https://github.com/k9mail/k-9/commit/f1232a119aedee26d41f21e200a44d7716e77ac2,checkMail(),MessagingController.java,0f875392d64432b45945ef74965a1ffe2d303f50918339a7261b95f731b08c08,https://raw.githubusercontent.com/k9mail/k-9/f1232a119aedee26d41f21e200a44d7716e77ac2/src/com/android/email/MessagingController.java,f5cdb4e207c279a93b8af5e23f349fa18ff200e11b4e683b1210cc56a82d84b1,https://raw.githubusercontent.com/k9mail/k-9/e6132286a00ce2676a0ad79ffc9f8c87e4cf7e6e/src/com/android/email/MessagingController.java,2009-07-24T03:48:49Z
154,k9mail,k-9,java.io.BufferedReader,https://github.com/k9mail/k-9/commit/b53b0d33ba3d6aa70cfc1af8bfaf30e6b41bd442,fetchMessages() @line 1488,WebDavStore.java,2f60c0e7e56b118dff89456b58fad1087ef6ff1ef6940bd6d4dc341024f1918f,https://raw.githubusercontent.com/k9mail/k-9/b53b0d33ba3d6aa70cfc1af8bfaf30e6b41bd442/src/com/fsck/k9/mail/store/WebDavStore.java,6df30c776062a0fd943ce72472bf8cade3aa247a76dc6778c0e00fabfc14c9ae,https://raw.githubusercontent.com/k9mail/k-9/406aae6e6157e3db1e2db8a3561d35d3866042cd/src/com/fsck/k9/mail/store/WebDavStore.java,2011-11-01T03:51:02Z
155,k9mail,k-9,java.io.FileInputStream,https://github.com/k9mail/k-9/commit/bbdec62e37210d6abf39cb32a8a6651483d88382,getInputStream(),BinaryTempFileBody.java,d5d6dd846bf08610a66fe72552581c914e8bd209d82a727b13da516b30b315ad,https://raw.githubusercontent.com/k9mail/k-9/bbdec62e37210d6abf39cb32a8a6651483d88382/src/com/fsck/k9/mail/internet/BinaryTempFileBody.java,7062897997489a8cb8c4d64853e2ad80d17021e40cf32a6a872c48bfa4019f8e,https://raw.githubusercontent.com/k9mail/k-9/3253466f1475987b956e12ef14bd995f1b3a0ef3/src/com/fsck/k9/mail/internet/BinaryTempFileBody.java,2012-11-27T23:44:25Z
156,k9mail,k-9,java.io.FileInputStream,https://github.com/k9mail/k-9/commit/daeedc2222668827487a2c92470bccc57f7edf83,move() @line  502,Utility.java,a27b99b49fa33c52780b99eb4cb9207ebce25f0177fc7fae4efc4b5a1168ea91,https://raw.githubusercontent.com/k9mail/k-9/daeedc2222668827487a2c92470bccc57f7edf83/src/com/fsck/k9/helper/Utility.java,ff0b499c8aebf97e38e3d9c18feb03626a98cb7b4a1165c5c1ea183393c9f4f9,https://raw.githubusercontent.com/k9mail/k-9/39aa5776519e4b36a97ae02e1ad8baebe5ab7ac8/src/com/fsck/k9/helper/Utility.java,2011-12-31T17:38:41Z
